day,pdays,previous,age_group_young_adult,age_group_adult,age_group_middle_aged,age_group_senior,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,balance_log,housing_yes,loan_yes,contact_telephone,contact_unknown,month_encoded,campaign_log,y,poutcome_other,poutcome_success
18,361,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,8.989943046329998,True,False,True,False,4,1.0986122886681098,True,False,False
19,357,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.115040192121858,True,False,False,True,4,0.6931471805599453,True,True,False
19,90,1.9459101490553132,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.013838751608395,True,False,False,False,4,0.6931471805599453,True,False,True
20,87,0.6931471805599453,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,9.132486932771318,False,False,False,False,4,0.6931471805599453,True,False,False
20,359,0.6931471805599453,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,9.11701821474481,True,False,False,False,4,0.6931471805599453,False,False,False
20,56,1.3862943611198906,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,9.54781210893048,False,False,False,False,4,0.6931471805599453,False,False,False
20,202,1.791759469228055,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.328745436354804,False,False,False,False,4,1.0986122886681098,True,True,False
20,87,2.1972245773362196,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,8.989818381366925,False,False,False,False,4,1.6094379124341003,False,False,False
21,91,2.1972245773362196,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.16837188715368,True,False,False,False,4,1.3862943611198906,True,False,True
21,193,1.9459101490553132,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.146015161419625,True,False,False,False,4,0.6931471805599453,False,False,False
21,87,1.9459101490553132,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.034676602846295,False,False,False,False,4,0.6931471805599453,True,False,True
21,386,1.3862943611198906,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,9.074176947163311,False,False,False,False,4,0.6931471805599453,True,False,False
21,281,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.050171619823361,True,False,False,False,4,0.6931471805599453,False,False,False
21,74,1.791759469228055,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.273878392780171,False,False,False,False,4,1.3862943611198906,True,False,False
21,85,2.302585092994046,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,8.990316947998217,False,False,False,False,4,0.6931471805599453,False,False,False
21,361,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.039789270781144,False,False,False,False,4,1.3862943611198906,False,False,False
21,185,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,9.272093768251665,False,False,False,False,4,0.6931471805599453,True,True,False
24,89,2.0794415416798357,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.01627006814768,False,False,False,False,4,0.6931471805599453,True,False,True
24,133,1.3862943611198906,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.328212292571072,False,False,False,False,4,1.0986122886681098,True,False,False
24,95,1.791759469228055,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,9.126958763037132,False,False,False,False,4,1.0986122886681098,False,False,False
24,89,2.302585092994046,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.071193240566025,False,False,True,False,4,0.6931471805599453,False,False,False
24,77,2.302585092994046,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,9.333796175903101,False,False,False,False,4,0.6931471805599453,False,False,False
24,378,2.302585092994046,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.076466063419854,True,False,False,False,4,0.6931471805599453,True,False,False
24,389,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,9.287486581152837,True,False,False,False,4,0.6931471805599453,True,False,False
24,353,1.3862943611198906,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.370245889485805,False,False,False,False,4,1.0986122886681098,True,True,False
25,365,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.00859131751613,True,False,False,False,4,1.0986122886681098,True,False,True
25,111,1.0986122886681098,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.059168584174444,False,False,False,False,4,0.6931471805599453,False,True,False
25,88,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.204925739274683,False,False,False,False,4,0.6931471805599453,True,False,False
25,181,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.022322622637347,True,False,False,False,4,0.6931471805599453,True,False,True
25,358,1.0986122886681098,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,9.184817414745098,False,False,True,False,4,1.6094379124341003,True,False,False
26,551,1.791759469228055,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.922162092800937,True,False,False,False,4,0.6931471805599453,True,True,False
26,328,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.296701537624227,False,False,False,False,4,0.6931471805599453,True,False,True
26,205,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.090091799380007,False,False,False,False,4,1.3862943611198906,True,False,False
26,391,1.0986122886681098,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.063463176115423,False,False,False,False,4,1.0986122886681098,False,False,True
26,89,2.0794415416798357,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.23863624113103,False,False,False,False,4,1.3862943611198906,True,True,False
26,205,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.760655903428585,False,False,False,False,4,0.6931471805599453,False,False,False
26,90,2.4849066497880004,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,9.227197489042606,True,False,False,False,4,1.0986122886681098,True,False,True
26,182,1.3862943611198906,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9.058121158998672,False,False,False,False,4,1.3862943611198906,True,False,True
26,135,1.791759469228055,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.153875834995056,False,False,True,False,4,1.0986122886681098,True,False,True
27,555,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,9.022322622637347,True,False,False,True,4,0.6931471805599453,True,True,False
27,183,0.6931471805599453,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.994544758324512,False,False,False,False,4,1.3862943611198906,True,False,True
27,161,1.0986122886681098,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,9.006999447958153,False,False,False,False,4,0.6931471805599453,False,True,False
27,178,1.9459101490553132,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,9.072456664612796,False,False,False,False,4,0.6931471805599453,True,False,True
27,479,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.104312967330653,False,False,False,False,4,0.6931471805599453,True,False,False
27,414,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,9.00565049932022,False,False,False,False,4,0.6931471805599453,True,False,False
27,219,1.0986122886681098,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,9.035986984831405,False,False,False,False,4,1.3862943611198906,False,True,False
27,279,1.6094379124341003,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,9.11250701162742,False,False,False,False,4,1.3862943611198906,True,False,True
27,36,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9.04499391938819,False,False,True,False,4,1.0986122886681098,True,False,True
28,368,1.791759469228055,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.056606272034141,True,False,False,False,4,1.0986122886681098,False,False,False
28,63,1.9459101490553132,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.394992544108419,False,False,False,False,4,1.3862943611198906,False,False,False
28,93,1.6094379124341003,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,8.997889450200717,False,False,False,False,4,1.6094379124341003,False,False,False
28,184,2.302585092994046,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.09862638234618,False,False,False,False,4,1.0986122886681098,True,False,False
28,28,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,9.003193193746572,False,False,False,False,4,1.3862943611198906,False,True,False
28,196,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.444146871458646,False,False,False,False,4,1.3862943611198906,True,True,False
31,35,1.791759469228055,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,9.004422601327041,False,False,False,False,4,1.0986122886681098,False,True,False
31,77,1.3862943611198906,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8.989818381366925,False,False,True,False,4,0.6931471805599453,False,False,True
31,202,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.149421957006766,True,False,False,False,4,0.6931471805599453,False,False,False
31,557,0.6931471805599453,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,8.99850761180784,False,False,False,True,4,0.6931471805599453,False,False,False
1,166,1.3862943611198906,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,9.306286713023391,False,False,False,True,5,0.6931471805599453,False,False,True
1,292,1.791759469228055,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.147294070258548,False,False,False,False,5,0.6931471805599453,True,False,False
1,237,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9.023167064451204,True,False,False,False,5,0.6931471805599453,True,False,False
1,91,2.5649493574615367,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,8.984066927653044,True,False,False,False,5,1.0986122886681098,True,False,True
1,188,1.791759469228055,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.19634286233233,False,False,False,False,5,1.0986122886681098,False,False,False
1,140,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.010547069270189,False,False,False,False,5,1.3862943611198906,True,False,True
1,97,1.9459101490553132,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.246382963323112,False,False,False,False,5,0.6931471805599453,False,False,True
1,687,1.0986122886681098,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.011523512653032,True,True,False,True,5,0.6931471805599453,False,False,False
1,278,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.01724094201035,True,False,False,False,5,0.6931471805599453,True,False,True
1,557,1.0986122886681098,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.150908788206756,False,False,False,True,5,0.6931471805599453,False,False,False
2,117,1.0986122886681098,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.335297611380566,False,False,False,False,5,1.0986122886681098,False,False,False
2,92,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9.017847259860732,True,False,False,False,5,0.6931471805599453,True,False,True
2,182,0.6931471805599453,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,9.067047202149707,False,False,False,False,5,0.6931471805599453,True,False,True
2,182,1.6094379124341003,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.03013657115323,False,False,False,False,5,1.0986122886681098,True,False,True
2,181,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.451638133870434,False,False,False,False,5,0.6931471805599453,True,False,True
2,140,1.3862943611198906,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,9.04981944514108,False,False,False,False,5,0.6931471805599453,False,False,True
4,183,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.12543586488574,False,False,False,False,5,1.0986122886681098,True,False,True
4,128,2.1972245773362196,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8.99850761180784,False,False,False,False,5,1.0986122886681098,False,False,True
4,50,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,9.114600099695346,False,False,False,False,5,0.6931471805599453,False,False,True
4,64,1.3862943611198906,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,8.989818381366925,True,True,False,False,5,0.6931471805599453,False,False,False
7,367,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,9.033841828485016,False,False,True,False,5,1.6094379124341003,False,False,False
8,181,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,8.989818381366925,True,False,False,False,5,0.6931471805599453,True,False,True
8,371,1.9459101490553132,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,9.291367210618557,True,False,False,False,5,0.6931471805599453,True,False,False
8,404,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,9.209439966733019,True,False,False,True,5,0.6931471805599453,False,False,True
8,651,2.0794415416798357,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.0441677169216,False,False,False,True,5,0.6931471805599453,False,True,False
9,686,1.0986122886681098,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.002331708246244,False,True,False,True,5,0.6931471805599453,False,False,False
9,92,2.302585092994046,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.009325172734973,False,False,False,False,5,0.6931471805599453,True,False,True
9,92,1.791759469228055,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,9.452658902676433,False,False,False,False,5,0.6931471805599453,True,False,True
9,93,2.0794415416798357,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.093581811365986,False,False,False,False,5,0.6931471805599453,True,True,False
9,92,0.6931471805599453,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.012864567410551,False,False,False,False,5,0.6931471805599453,True,False,True
9,64,2.5649493574615367,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,9.700452954144632,False,False,True,False,5,0.6931471805599453,True,False,False
9,93,0.6931471805599453,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,9.455793210210228,False,False,True,False,5,1.0986122886681098,False,False,True
9,92,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.007979359844501,False,False,False,False,5,1.0986122886681098,True,False,True
9,188,1.9459101490553132,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,9.029297996680608,False,False,False,False,5,1.0986122886681098,True,False,False
14,97,0.6931471805599453,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.05122740031911,False,False,False,False,5,1.6094379124341003,False,False,True
14,116,1.6094379124341003,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,9.264923249746474,False,False,True,False,5,1.791759469228055,True,True,False
14,96,1.9459101490553132,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.029178142902074,False,False,False,True,5,0.6931471805599453,True,True,False
14,94,2.302585092994046,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.049702026013371,False,False,False,False,5,0.6931471805599453,True,False,True
14,384,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,9.033483854613287,False,False,False,False,5,0.6931471805599453,True,True,False
14,186,1.6094379124341003,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.021235862885396,False,False,False,False,5,0.6931471805599453,False,False,True
14,384,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.248791558350435,False,False,False,False,5,0.6931471805599453,True,True,False
14,130,2.1972245773362196,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.062188330952324,False,False,False,False,5,0.6931471805599453,True,False,True
14,425,0.6931471805599453,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.023528749909364,False,False,False,False,5,0.6931471805599453,True,False,True
14,181,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,8.991313336173812,False,False,False,False,5,0.6931471805599453,True,False,False
14,459,2.8903717578961645,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,9.401208634738603,False,False,True,False,5,0.6931471805599453,False,True,False
14,384,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.100413892597578,False,False,False,False,5,0.6931471805599453,False,False,False
14,98,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.437794618877478,False,False,False,False,5,1.3862943611198906,False,True,False
14,98,1.9459101490553132,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.186355009225672,False,False,False,False,5,1.0986122886681098,True,True,False
15,92,1.0986122886681098,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.21512888870798,False,False,False,False,5,1.0986122886681098,True,False,True
15,376,2.6390573296152584,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,9.32741204356202,False,False,False,False,5,1.0986122886681098,True,True,False
15,224,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.184099060770956,False,False,False,False,5,0.6931471805599453,True,False,True
15,389,1.0986122886681098,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.128587870103924,True,False,False,False,5,1.6094379124341003,False,False,False
15,98,1.791759469228055,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.025816391627028,True,False,False,False,5,1.9459101490553132,False,False,True
15,285,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,9.215725844252521,False,False,False,False,5,1.791759469228055,True,False,True
15,99,1.0986122886681098,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,8.989818381366925,True,True,False,False,5,1.6094379124341003,False,False,True
15,48,1.0986122886681098,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,9.473089177882752,False,False,True,False,5,1.3862943611198906,False,False,True
15,377,1.3862943611198906,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.287949351303165,False,False,False,False,5,1.0986122886681098,False,False,True
16,504,0.6931471805599453,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.282288871288767,False,False,False,False,5,0.6931471805599453,True,False,False
16,181,1.3862943611198906,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.132486932771318,False,False,False,False,5,1.9459101490553132,True,False,True
17,183,1.0986122886681098,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.058703197313223,False,False,False,False,5,1.3862943611198906,True,False,True
17,94,2.995732273553991,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,9.174816815907135,True,False,False,False,5,1.3862943611198906,False,True,False
17,296,2.995732273553991,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.15440473964588,False,False,False,False,5,0.6931471805599453,True,True,False
17,139,1.0986122886681098,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,10.343933629539539,False,False,False,False,5,0.6931471805599453,False,True,False
17,227,1.6094379124341003,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.334503014596605,True,False,False,False,5,1.0986122886681098,True,False,False
17,52,2.0794415416798357,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.184406989949679,False,False,False,False,5,1.0986122886681098,True,False,False
17,134,1.6094379124341003,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,9.102309627762478,False,True,False,False,5,1.0986122886681098,True,False,True
18,185,0.6931471805599453,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,9.208538750029554,False,False,False,False,5,1.0986122886681098,False,False,True
18,71,1.3862943611198906,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,10.544340938374939,False,False,True,False,5,0.6931471805599453,False,True,False
18,92,0.6931471805599453,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.026898187513526,False,False,False,False,5,0.6931471805599453,True,False,True
18,49,2.0794415416798357,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,9.702288939972485,False,False,False,False,5,0.6931471805599453,False,True,False
22,124,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,8.989818381366925,True,False,False,False,5,0.6931471805599453,False,True,False
22,578,1.0986122886681098,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,9.213535262872702,False,False,False,False,5,0.6931471805599453,False,False,False
22,84,1.3862943611198906,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,9.33326571881348,False,False,False,False,5,0.6931471805599453,True,False,True
22,183,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.00601857490256,True,False,False,False,5,0.6931471805599453,True,False,True
23,145,1.3862943611198906,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,9.182866394975427,False,False,True,False,5,0.6931471805599453,False,False,False
23,674,1.6094379124341003,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.097619501912064,True,False,False,False,5,0.6931471805599453,False,False,False
23,225,1.0986122886681098,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.003316202541857,False,False,False,False,5,0.6931471805599453,True,False,True
23,107,1.0986122886681098,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.0173622349937,False,False,False,False,5,1.0986122886681098,True,False,True
23,183,1.791759469228055,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.05473863988161,False,False,False,False,5,0.6931471805599453,True,False,True
23,320,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,9.096499555552423,True,False,False,False,5,0.6931471805599453,False,True,False
23,292,2.3978952727983707,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,9.546098067659527,False,False,False,False,5,1.0986122886681098,False,False,False
24,385,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,9.208137948420983,False,False,False,False,5,1.6094379124341003,True,False,False
24,91,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,9.081938657171658,False,False,False,False,5,0.6931471805599453,True,False,True
24,386,0.6931471805599453,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.199380531739841,True,False,False,False,5,0.6931471805599453,False,False,False
24,94,3.4339872044851463,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.603192942033504,False,False,False,False,5,1.791759469228055,False,False,False
24,185,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,9.33776566023142,True,False,False,False,5,1.0986122886681098,False,False,True
24,219,1.0986122886681098,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,9.073145132798338,False,False,False,False,5,1.0986122886681098,False,True,False
24,687,1.0986122886681098,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,9.10286651367095,False,True,False,True,5,0.6931471805599453,False,True,False
25,150,2.1972245773362196,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,9.125653563808989,True,True,False,False,5,1.9459101490553132,True,False,False
25,389,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,9.271623600393081,True,False,False,False,5,0.6931471805599453,True,False,False
25,179,1.0986122886681098,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,9.320628725870305,False,False,False,False,5,0.6931471805599453,True,False,True
25,388,0.6931471805599453,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,9.145375093123823,False,False,False,False,5,0.6931471805599453,False,False,False
25,141,1.3862943611198906,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,9.100413892597578,False,False,False,False,5,0.6931471805599453,False,True,False
25,142,1.791759469228055,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,9.194109358865765,True,True,False,False,5,0.6931471805599453,False,False,True
25,318,1.3862943611198906,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,9.004913941467132,False,False,False,False,5,1.0986122886681098,True,True,False
28,94,1.9459101490553132,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,8.989818381366925,False,False,False,False,5,1.9459101490553132,False,False,False
28,94,2.302585092994046,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.030615441029495,True,False,False,False,5,1.3862943611198906,True,False,True
28,144,1.6094379124341003,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.064620717626777,False,False,False,False,5,1.6094379124341003,True,True,False
28,186,1.9459101490553132,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,9.000483164987708,False,False,False,False,5,1.3862943611198906,True,True,False
